doc_id,doc_type,text
DOC-TAN-00062,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Stewart-Trevino
PIN: A87057502094B
Date: 2024-12-13
Reference: KRA/BZ/8881/3394

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of Withholding Tax has assessed additional tax liability of KES 48,219,927.16 for the period ending 2025-09-05.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00063,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Camacho, Simpson and Conley
PIN: A51121212979B
Date: 2025-11-04
Reference: KRA/wY/8045/3650

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 34,508,888.22 for the period ending 2026-01-14.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00064,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Fitzgerald and Sons
PIN: A23851070872B
Date: 2024-09-20
Reference: KRA/qn/1881/5024

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of Withholding Tax has assessed additional tax liability of KES 19,979,665.38 for the period ending 2025-12-26.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00065,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Bryant and Sons
PIN: A37272322230B
Date: 2025-01-27
Reference: KRA/Rw/9267/5450

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of PAYE has assessed additional tax liability of KES 18,702,354.10 for the period ending 2025-08-20.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00066,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Cervantes, Owens and Daugherty
PIN: A49680228772B
Date: 2025-03-04
Reference: KRA/or/2054/1705

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 6,094,159.58 for the period ending 2026-06-11.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00067,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Ho, Mitchell and Miller
PIN: A36196627661B
Date: 2024-12-06
Reference: KRA/sy/6864/4478

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of Excise Duty has assessed additional tax liability of KES 16,937,373.83 for the period ending 2025-09-27.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00068,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Lopez-Hubbard
PIN: A41902348657B
Date: 2026-05-09
Reference: KRA/YU/3011/3160

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 11,544,230.89 for the period ending 2026-04-06.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00069,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Scott LLC
PIN: A58536764846B
Date: 2025-12-20
Reference: KRA/rL/2037/7950

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 3,596,104.65 for the period ending 2025-10-21.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00070,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Stone-Braun
PIN: A79833864271B
Date: 2025-09-17
Reference: KRA/Pg/5094/4835

Pursuant to Section 31 of the Value Added Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 11,485,642.10 for the period ending 2026-02-15.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00071,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Benjamin-Sweeney
PIN: A40374804680B
Date: 2024-11-15
Reference: KRA/yC/5307/3888

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 3,589,324.63 for the period ending 2025-10-19.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00072,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Arnold-Sanders
PIN: A25775166801B
Date: 2024-12-08
Reference: KRA/eK/1789/1862

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Excise Duty has assessed additional tax liability of KES 33,465,440.03 for the period ending 2026-02-25.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00073,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Allison-Martin
PIN: A96360857558B
Date: 2024-08-12
Reference: KRA/mo/1176/3103

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of Excise Duty has assessed additional tax liability of KES 6,658,976.84 for the period ending 2026-05-18.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00074,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Watson Ltd
PIN: A50818203432B
Date: 2024-07-12
Reference: KRA/sj/1403/8432

Pursuant to Section 58 of the East African Customs Management Act, you are hereby notified that following a review of your tax returns, the Commissioner of PAYE has assessed additional tax liability of KES 23,659,917.76 for the period ending 2025-11-28.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00075,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Johnson-Frye
PIN: A31637561896B
Date: 2025-09-21
Reference: KRA/yh/8002/8785

Pursuant to Section 31 of the Value Added Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Withholding Tax has assessed additional tax liability of KES 9,560,975.22 for the period ending 2025-07-02.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00076,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Bond-Harmon
PIN: A45844690904B
Date: 2024-09-09
Reference: KRA/BU/2864/8696

Pursuant to Section 58 of the East African Customs Management Act, you are hereby notified that following a review of your tax returns, the Commissioner of PAYE has assessed additional tax liability of KES 21,581,006.56 for the period ending 2026-06-05.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00077,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Parker-Allen
PIN: A19841172138B
Date: 2024-07-13
Reference: KRA/oF/0475/0479

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 23,377,882.17 for the period ending 2025-08-01.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00078,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Price-Green
PIN: A66002130656B
Date: 2026-04-19
Reference: KRA/bV/8427/2134

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 33,684,559.14 for the period ending 2025-10-04.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00079,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Reyes PLC
PIN: A14075946725B
Date: 2025-08-08
Reference: KRA/sF/5397/1432

Pursuant to Regulation 15 of the VAT Regulations 2017, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 3,077,603.07 for the period ending 2025-09-30.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00080,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Anderson-Ramirez
PIN: A00969380555B
Date: 2026-06-27
Reference: KRA/cl/6630/3573

Pursuant to Section 31 of the Value Added Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Income Tax has assessed additional tax liability of KES 40,039,595.92 for the period ending 2025-07-02.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00081,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Ruiz Ltd
PIN: A29230918745B
Date: 2025-05-25
Reference: KRA/uv/2224/6260

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of PAYE has assessed additional tax liability of KES 9,619,924.10 for the period ending 2026-04-27.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00082,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Torres-Rodriguez
PIN: A19076232879B
Date: 2025-06-27
Reference: KRA/jd/1674/6394

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 7,052,105.74 for the period ending 2025-11-12.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00083,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Edwards Ltd
PIN: A31915274657B
Date: 2024-12-10
Reference: KRA/pO/7413/5086

Pursuant to Section 31 of the Value Added Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of PAYE has assessed additional tax liability of KES 23,158,272.02 for the period ending 2026-01-21.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00084,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Martinez-Reyes
PIN: A36216034092B
Date: 2024-10-20
Reference: KRA/kB/8448/9575

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 40,410,711.12 for the period ending 2026-02-01.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00085,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Mack-Schwartz
PIN: A66043418868B
Date: 2026-03-11
Reference: KRA/Ew/7865/5115

Pursuant to Section 37 of the Tax Procedures Act, you are hereby notified that following a review of your tax returns, the Commissioner of VAT has assessed additional tax liability of KES 2,576,887.06 for the period ending 2025-07-02.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00086,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: King, Woodward and Alvarado
PIN: A08131091395B
Date: 2024-12-28
Reference: KRA/Eb/7684/2563

Pursuant to Section 47 of the Income Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Income Tax has assessed additional tax liability of KES 48,451,363.05 for the period ending 2026-04-10.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00087,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Gutierrez Group
PIN: A16130133744B
Date: 2025-06-22
Reference: KRA/VL/7759/5801

Pursuant to Section 58 of the East African Customs Management Act, you are hereby notified that following a review of your tax returns, the Commissioner of Income Tax has assessed additional tax liability of KES 20,350,382.19 for the period ending 2025-10-29.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00088,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Knight Ltd
PIN: A71180039955B
Date: 2025-12-19
Reference: KRA/To/4610/3434

Pursuant to Section 31 of the Value Added Tax Act, you are hereby notified that following a review of your tax returns, the Commissioner of Income Tax has assessed additional tax liability of KES 43,239,287.18 for the period ending 2025-11-21.

You are required to pay the assessed amount within thirty (30) days of this notice."
DOC-TAN-00089,Tax Assessment Notice,"KENYA REVENUE AUTHORITY
TAX ASSESSMENT NOTICE

To: Ellis, Gomez and Jenkins
PIN: A03042316106B
Date: 2025-10-21
Reference: KRA/xZ/8966/3340

Pursuant to Section 58 of the East African Customs Management Act, you are hereby notified that following a review of your tax returns, the Commissioner of Customs Duty has assessed additional tax liability of KES 18,979,707.29 for the period ending 2025-09-06.

You are required to pay the assessed amount within thirty (30) days of this notice."
